,section,path,text
158,.415b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D415b,"ζητητέα. τὸ μὲν οὖν ἕτερον οὔπω καθορῶ, τὸ δ᾽ ἕτερον δοκεῖ μοι κατάδηλον εἶναι. συμφωνεῖ γὰρ τοῖς ἔμπροσθεν πᾶσιν. ἅτε γὰρ ἰόντων τῶν πραγμάτων, πᾶν τὸ κακῶς ἰὸν κακία ἂν εἴη: τοῦτο δὲ ὅταν ἐν ψυχῇ ᾖ, τὸ κακῶς ἰέναι ἐπὶ τὰ πράγματα, μάλιστα τὴν τοῦ ὅλου ἐπωνυμίαν ἔχει τῆς κακίας. τὸ δὲ κακῶς ἰέναι ὅτι ποτ᾽ ἔστιν, δοκεῖ μοι δηλοῦν καὶ ἐν τῇ δειλίᾳ, ὃ οὔπω διήλθομεν ἀλλ᾽
"
159,.415c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D415c,"ὑπερέβημεν, δέον αὐτὸ μετὰ τὴν ἀνδρείαν σκέψασθαι: δοκοῦμεν δέ μοι καὶ ἄλλα πολλὰ ὑπερβεβηκέναι. ἡ δ᾽ οὖν δειλία τῆς ψυχῆς σημαίνει δεσμὸν εἶναι ἰσχυρόν: τὸ γὰρ λίαν ἰσχύς τίς ἐστιν. δεσμὸς οὖν ὁ λίαν καὶ ὁ μέγιστος τῆς ψυχῆς ἡ δειλία ἂν εἴη: ὥσπερ γε καὶ ἡ ἀπορία κακόν, καὶ πᾶν, ὡς ἔοικεν, ὅτι ἂν ἐμποδὼν ᾖ τῷ ἰέναι καὶ πορεύεσθαι. τοῦτ᾽ οὖν φαίνεται τὸ κακῶς ἰέναι δηλοῦν, τὸ ἰσχομένως τε καὶ ἐμποδιζομένως πορεύεσθαι, ὃ δὴ ψυχὴ ὅταν ἔχῃ, κακίᾳ μεστὴ γίγνεται. εἰ δ᾽ ἐπὶ τοιούτοις ἡ κακία ἐστὶν τοὔνομα, τοὐναντίον τούτου ἡ ἀρετὴ ἂν εἴη, σημαῖνον πρῶτον
"
160,.415d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D415d,"μὲν εὐπορίαν, ἔπειτα δὲ λελυμένην τὴν ῥοὴν τῆς ἀγαθῆς ψυχῆς εἶναι ἀεί, ὥστε τὸ ἀσχέτως καὶ τὸ ἀκωλύτως ἀεὶ ῥέον ἐπωνυμίαν εἴληφεν, ὡς ἔοικε, τοῦτο τοὔνομα, ὃ ὀρθῶς μὲν ἔχει ἀειρείτην καλεῖν, ἴσως δὲ αἱρετὴν λέγει, ὡς οὔσης ταύτης τῆς ἕξεως αἱρετωτάτης, συγκεκρότηται δὲ καὶ καλεῖται ἀρετή. καὶ ἴσως με αὖ φήσεις πλάττειν: ἐγὼ δέ φημι, εἴπερ ὃ ἔμπροσθεν εἶπον ὀρθῶς ἔχει, ἡ κακία,
"
161,.415e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D415e,"καὶ τοῦτο τὸ ὄνομα τὴν ἀρετὴν ὀρθῶς ἔχειν.
"
162,.416a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D416a," τὸ δὲ δὴ κακόν, δι᾽ οὗ πολλὰ τῶν ἔμπροσθεν εἴρηκας, τί ἂν νοοῖ τοὔνομα; ἄτοπόν τι νὴ Δία ἔμοιγε δοκεῖ καὶ χαλεπὸν συμβαλεῖν. ἐπάγω οὖν καὶ τούτῳ ἐκείνην τὴν μηχανήν. ποίαν ταύτην; τὴν τοῦ βαρβαρικόν τι καὶ τοῦτο φάναι εἶναι. καὶ ἔοικάς γε ὀρθῶς λέγοντι. ἀλλ᾽ εἰ δοκεῖ, ταῦτα μὲν ἐῶμεν, τὸ δὲ καλὸν καὶ τὸ αἰσχρὸν πειρώμεθα ἰδεῖν πῇ εὐλόγως ἔχει. τὸ μὲν τοίνυν αἰσχρὸν καὶ δὴ κατάδηλόν μοι
"
163,.416b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D416b,"φαίνεται ὃ νοεῖ: καὶ τοῦτο γὰρ τοῖς ἔμπροσθεν ὁμολογεῖται. τὸ γὰρ ἐμποδίζον καὶ ἴσχον τῆς ῥοῆς τὰ ὄντα λοιδορεῖν μοι φαίνεται διὰ παντὸς ὁ τὰ ὀνόματα τιθείς, καὶ νῦν τῷ ἀεὶ ἴσχοντι τὸν ῥοῦν τοῦτο τὸ ὄνομα ἔθετο τὸ ἀεισχοροῦν: νῦν δὲ συγκροτήσαντες αἰσχρὸν καλοῦσιν. τί δὲ τὸ καλόν; τοῦτο χαλεπώτερον κατανοῆσαι. καίτοι λέγει γε αὐτό: ἁρμονίᾳ μόνον καὶ μήκει τοῦ οὖ παρῆκται. πῶς δή; τῆς διανοίας τις ἔοικεν ἐπωνυμία εἶναι τοῦτο τὸ ὄνομα. πῶς λέγεις;
"
164,.416c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D416c," φέρε, τί οἴει σὺ εἶναι τὸ αἴτιον κληθῆναι ἑκάστῳ τῶν ὄντων; ἆρ᾽ οὐκ ἐκεῖνο τὸ τὰ ὀνόματα θέμενον; πάντως που. οὐκοῦν διάνοια ἂν εἴη τοῦτο ἤτοι θεῶν ἢ ἀνθρώπων ἢ ἀμφότερα; ναί. οὐκοῦν τὸ καλέσαν τὰ πράγματα καὶ τὸ καλοῦν ταὐτόν ἐστιν τοῦτο, διάνοια; φαίνεται. οὐκοῦν καὶ ὅσα μὲν ἂν νοῦς τε καὶ διάνοια ἐργάσηται, ταῦτά ἐστι τὰ ἐπαινετά, ἃ δὲ μή, ψεκτά; πάνυ γε.
"
165,.416d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D416d," τὸ οὖν ἰατρικὸν ἰατρικὰ ἐργάζεται καὶ τὸ τεκτονικὸν τεκτονικά; ἢ πῶς λέγεις; οὕτως ἔγωγε. καὶ τὸ καλοῦν ἄρα καλά; δεῖ γέ τοι. ἔστι δέ γε τοῦτο, ὥς φαμεν, διάνοια; πάνυ γε. ὀρθῶς ἄρα φρονήσεως αὕτη ἡ ἐπωνυμία ἐστὶν τὸ καλὸν τῆς τὰ τοιαῦτα ἀπεργαζομένης, ἃ δὴ καλὰ φάσκοντες εἶναι ἀσπαζόμεθα. φαίνεται.
"
166,.416e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D416e," τί οὖν ἔτι ἡμῖν λοιπὸν τῶν τοιούτων; ταῦτα τὰ περὶ τὸ ἀγαθόν τε καὶ καλόν, συμφέροντά
"
167,.417a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D417a,"τε καὶ λυσιτελοῦντα καὶ ὠφέλιμα καὶ κερδαλέα καὶ τἀναντία τούτων. οὐκοῦν τὸ μὲν συμφέρον ἤδη που κἂν σὺ εὕροις ἐκ τῶν πρότερον ἐπισκοπῶν: τῆς γὰρ ἐπιστήμης ἀδελφόν τι φαίνεται. οὐδὲν γὰρ ἄλλο δηλοῖ ἢ τὴν ἅμα φορὰν τῆς ψυχῆς μετὰ τῶν πραγμάτων, καὶ τὰ ὑπὸ τοῦ τοιούτου πραττόμενα συμφέροντά τε καὶ σύμφορα κεκλῆσθαι ἀπὸ τοῦ συμπεριφέρεσθαι ἔοικε, τὸ δέ γε κερδαλέον ἀπὸ τοῦ
"
168,.417b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D417b,"κέρδους. κέρδος δὲ νῦ ἀντὶ τοῦ δέλτα ἀποδιδόντι ἐς τὸ ὄνομα δηλοῖ ὃ βούλεται: τὸ γὰρ ἀγαθὸν κατ᾽ ἄλλον τρόπον ὀνομάζει. ὅτι γὰρ κεράννυται ἐς πάντα διεξιόν, ταύτην αὐτοῦ τὴν δύναμιν ἐπονομάζων ἔθετο τοὔνομα: δέλτα δ᾽ ἐνθεὶς ἀντὶ τοῦ νῦ κέρδος ἐφθέγξατο. Λυσιτελοῦν δὲ τί δή; ἔοικεν, ὦ Ἑρμόγενες, οὐχὶ καθάπερ οἱ κάπηλοι αὐτῷ χρῶνται, ἐὰν τὸ ἀνάλωμα ἀπολύῃ, οὐ ταύτῃ λέγειν
"
169,.417c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D417c,"μοι δοκεῖ τὸ λυσιτελοῦν, ἀλλ᾽ ὅτι τάχιστον ὂν τοῦ ὄντος ἵστασθαι οὐκ ἐᾷ τὰ πράγματα, οὐδὲ τέλος λαβοῦσαν τὴν φορὰν τοῦ φέρεσθαι στῆναί τε καὶ παύσασθαι, ἀλλ᾽ ἀεὶ λύει αὐτῆς ἄν τι ἐπιχειρῇ τέλος ἐγγίγνεσθαι, καὶ παρέχει ἄπαυστον καὶ ἀθάνατον αὐτήν, ταύτῃ μοι δοκεῖ ἐπιφημίσαι τὸ ἀγαθὸν λυσιτελοῦν: τὸ γὰρ τῆς φορᾶς λύον τὸ τέλος λυσιτελοῦν καλέσαι. ὠφέλιμον δὲ ξενικὸν τοὔνομα, ᾧ καὶ Ὅμηρος πολλαχοῦ κέχρηται, τῷ ὀφέλλειν: ἔστι δὲ τοῦτο τοῦ αὔξειν καὶ †ποιεῖν ἐπωνυμία.
"
170,.417d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D417d," τὰ δὲ δὴ τούτων ἐναντία πῶς ἔχει ἡμῖν; ὅσα μὲν ἀπόφησιν αὐτῶν, ὥς γέ μοι δοκεῖ, οὐδὲν δεῖ ταῦτα διεξιέναι. ποῖα ταῦτα; ἀσύμφορον καὶ ἀνωφελὲς καὶ ἀλυσιτελὲς καὶ ἀκερδές. ἀληθῆ λέγεις. ἀλλὰ βλαβερόν γε καὶ ζημιῶδες. ναί. καὶ τὸ μέν γε βλαβερὸν τὸ
"
171,.417e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D417e,"βλάπτον τὸν ῥοῦν εἶναι λέγει: τὸ δὲ βλάπτον αὖ σημαίνει βουλόμενον ἅπτειν: τὸ δὲ ἅπτειν καὶ δεῖν ταὐτόν ἐστι, τοῦτο δὲ πανταχοῦ ψέγει. τὸ βουλόμενον οὖν ἅπτειν ῥοῦν ὀρθότατα μὲν ἂν εἴη βουλαπτεροῦν, καλλωπισθὲν δὲ καλεῖσθαί μοι φαίνεται βλαβερόν. ποικίλα γέ σοι, ὦ Σώκρατες, ἐκβαίνει τὰ ὀνόματα. καὶ γὰρ νῦν μοι ἔδοξας ὥσπερ τοῦ τῆς Ἀθηνάας νόμου προαύλιον στομαυλῆσαι, τοῦτο τὸ ὄνομα προειπὼν τὸ
"
172,.418a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D418a,"βουλαπτεροῦν. οὐκ ἐγώ, ὦ Ἑρμόγενες, αἴτιος, ἀλλ᾽ οἱ θέμενοι τὸ ὄνομα. ἀληθῆ λέγεις: ἀλλὰ δὴ τὸ ζημιῶδες τί ἂν εἴη; τί δ᾽ ἂν εἴη ποτὲ ζημιῶδες; θέασαι, ὦ Ἑρμόγενες, ὡς ἐγὼ ἀληθῆ λέγω λέγων ὅτι προστιθέντες γράμματα καὶ ἐξαιροῦντες σφόδρα ἀλλοιοῦσι τὰς τῶν ὀνομάτων διανοίας, οὕτως ὥστε σμικρὰ πάνυ παραστρέφοντες ἐνίοτε τἀναντία
"
173,.418b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D418b,"ποιεῖν σημαίνειν. οἷον καὶ ἐν τῷ δέοντι: ἐνενόησα γὰρ αὐτὸ καὶ ἀνεμνήσθην ἄρτι ἀπὸ τοῦδε ὃ ἔμελλόν σοι ἐρεῖν ὅτι ἡ μὲν νέα φωνὴ ἡμῖν ἡ καλὴ αὑτηὶ καὶ τοὐναντίον περιέτρεψε μηνύειν τὸ δέον καὶ τὸ ζημιῶδες, ἀφανίζουσα ὅτι νοεῖ, ἡ δὲ παλαιὰ ἀμφότερον δηλοῖ ὃ βούλεται τοὔνομα. πῶς λέγεις; ἐγώ σοι ἐρῶ. οἶσθα ὅτι οἱ παλαιοὶ οἱ ἡμέτεροι τῷ ἰῶτα καὶ τῷ δέλτα εὖ μάλα ἐχρῶντο, καὶ οὐχ ἥκιστα
"
174,.418c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D418c,"αἱ γυναῖκες, αἵπερ μάλιστα τὴν ἀρχαίαν φωνὴν σῴζουσι. νῦν δὲ ἀντὶ μὲν τοῦ ἰῶτα ἢ εἶ ἢ ἦτα μεταστρέφουσιν, ἀντὶ δὲ τοῦ δέλτα ζῆτα, ὡς δὴ μεγαλοπρεπέστερα ὄντα. πῶς δή; οἷον οἱ μὲν ἀρχαιότατοι ἱμέραν τὴν ἡμέραν ἐκάλουν, οἱ δὲ ἑμέραν, οἱ δὲ νῦν ἡμέραν. ἔστι ταῦτα. οἶσθα οὖν ὅτι μόνον τούτων δηλοῖ τὸ ἀρχαῖον ὄνομα τὴν διάνοιαν τοῦ θεμένου; ὅτι γὰρ ἁσμένοις τοῖς
"
175,.418d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D418d,"ἀνθρώποις καὶ ἱμείρουσιν ἐκ τοῦ σκότους τὸ φῶς ἐγίγνετο, ταύτῃ ὠνόμασαν ἱμέραν. φαίνεται. νῦν δέ γε τετραγῳδημένον οὐδ᾽ ἂν κατανοήσαις ὅτι βούλεται ἡ ἡμέρα. καίτοι τινὲς οἴονται, ὡς δὴ ἡ ἡμέρα ἥμερα ποιεῖ, διὰ ταῦτα ὠνομάσθαι αὐτὴν οὕτως. δοκεῖ μοι. καὶ τό γε ζυγὸν οἶσθα ὅτι δυογὸν οἱ παλαιοὶ ἐκάλουν. πάνυ γε. καὶ τὸ μέν γε ζυγὸν οὐδὲν δηλοῖ, τὸ δὲ τοῖν
"
176,.418e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D418e,"δυοῖν ἕνεκα τῆς δέσεως ἐς τὴν ἀγωγὴν ἐπωνόμασται δυογὸν δικαίως: νῦν δὲ ζυγόν. καὶ ἄλλα πάμπολλα οὕτως ἔχει. φαίνεται. κατὰ ταὐτὰ τοίνυν πρῶτον μὲν τὸ δέον οὕτω λεγόμενον τοὐναντίον σημαίνει πᾶσι τοῖς περὶ τὸ ἀγαθὸν ὀνόμασιν: ἀγαθοῦ γὰρ ἰδέα οὖσα τὸ δέον φαίνεται δεσμὸς εἶναι καὶ κώλυμα φορᾶς, ὥσπερ ἀδελφὸν ὂν τοῦ βλαβεροῦ. καὶ μάλα, ὦ Σώκρατες, οὕτω φαίνεται. ἀλλ᾽ οὐκ ἐὰν τῷ ἀρχαίῳ ὀνόματι χρῇ, ὃ πολὺ
"
177,.419a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D419a,"μᾶλλον εἰκός ἐστιν ὀρθῶς κεῖσθαι ἢ τὸ νῦν, ἀλλ᾽ ὁμολογήσει τοῖς πρόσθεν ἀγαθοῖς, ἐὰν ἀντὶ τοῦ εἶ τὸ ἰῶτα ἀποδιδῷς, ὥσπερ τὸ παλαιόν: διϊὸν γὰρ αὖ σημαίνει, ἀλλ᾽ οὐ δέον, τἀγαθόν, ὅπερ δὴ ἐπαινεῖ. καὶ οὕτω οὐκ ἐναντιοῦται αὐτὸς αὑτῷ ὁ τὰ ὀνόματα τιθέμενος, ἀλλὰ δέον καὶ ὠφέλιμον καὶ λυσιτελοῦν καὶ κερδαλέον καὶ ἀγαθὸν καὶ συμφέρον καὶ εὔπορον τὸ αὐτὸ φαίνεται, ἑτέροις ὀνόμασι σημαῖνον τὸ διακοσμοῦν καὶ ἰὸν πανταχοῦ ἐγκεκωμιασμένον,
"
178,.419b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D419b,"τὸ δὲ ἴσχον καὶ δοῦν ψεγόμενον. καὶ δὴ καὶ τὸ ζημιῶδες, ἐὰν κατὰ τὴν ἀρχαίαν φωνὴν ἀποδῷς ἀντὶ τοῦ ζῆτα δέλτα, φανεῖταί σοι κεῖσθαι τὸ ὄνομα ἐπὶ τῷ δοῦντι τὸ ἰόν, ἐπονομασθὲν δημιῶδες. τί δὲ δὴ ἡδονὴ καὶ λύπη καὶ ἐπιθυμία καὶ τὰ τοιαῦτα, ὦ Σώκρατες; οὐ πάνυ χαλεπά μοι φαίνεται, ὦ Ἑρμόγενες. ἥ τε γὰρ ἡδονή, ἡ πρὸς τὴν ὄνησιν ἔοικε τείνουσα πρᾶξις τοῦτο ἔχειν τὸ ὄνομα—τὸ δέλτα δὲ ἔγκειται, ὥστε ἡδονὴ
"
179,.419c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D419c,"ἀντὶ ἡονῆς καλεῖται—ἥ τε λύπη ἀπὸ τῆς διαλύσεως τοῦ σώματος ἔοικεν ἐπωνομάσθαι ἣν ἐν τούτῳ τῷ πάθει ἴσχει τὸ σῶμα. καὶ ἥ γε ἀνία τὸ ἐμποδίζον τοῦ ἰέναι. ἡ δὲ ἀλγηδὼν ξενικόν τι φαίνεταί μοι ἀπὸ τοῦ ἀλγεινοῦ ὠνομασμένον. ὀδύνη δὲ ἀπὸ τῆς ἐνδύσεως τῆς λύπης κεκλημένῃ ἔοικεν. ἀχθηδὼν δὲ καὶ παντὶ δῆλον ἀπεικασμένον τὸ ὄνομα τῷ τῆς φορᾶς βάρει. χαρὰ δὲ τῇ διαχύσει καὶ εὐπορίᾳ τῆς ῥοῆς τῆς ψυχῆς ἔοικε κεκλημένῃ.
"
180,.419d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D419d,"τέρψις δὲ ἀπὸ τοῦ τερπνοῦ: τὸ δὲ τερπνὸν ἀπὸ τῆς διὰ τῆς ψυχῆς ἕρψεως πνοῇ ἀπεικασθὲν κέκληται, ἐν δίκῃ μὲν ἂν ἕρπνουν καλούμενον, ὑπὸ χρόνου δὲ τερπνὸν παρηγμένον. εὐφροσύνη δὲ οὐδὲν προσδεῖται τοῦ διότι ῥηθῆναι: παντὶ γὰρ δῆλον ὅτι ἀπὸ τοῦ εὖ τοῖς πράγμασι τὴν ψυχὴν συμφέρεσθαι τοῦτο ἔλαβε τὸ ὄνομα, εὐφεροσύνην τό γε δίκαιον: ὅμως δὲ αὐτὸ καλοῦμεν εὐφροσύνην. οὐδ᾽ ἐπιθυμία χαλεπόν: τῇ γὰρ ἐπὶ τὸν θυμὸν ἰούσῃ
"
181,.419e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D419e,"δυνάμει δῆλον ὅτι τοῦτο ἐκλήθη τὸ ὄνομα. θυμὸς δὲ ἀπὸ τῆς θύσεως καὶ ζέσεως τῆς ψυχῆς ἔχοι ἂν τοῦτο τὸ ὄνομα. ἀλλὰ μὴν ἵμερός γε τῷ μάλιστα ἕλκοντι τὴν ψυχὴν ῥῷ
"
182,.420a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D420a,"ἐπωνομάσθη: ὅτι γὰρ ἱέμενος ῥεῖ καὶ ἐφιέμενος τῶν πραγμάτων, καὶ οὕτω δὴ ἐπισπᾷ σφόδρα τὴν ψυχὴν διὰ τὴν ἕσιν τῆς ῥοῆς, ἀπὸ ταύτης οὖν πάσης τῆς δυνάμεως ἵμερος ἐκλήθη. καὶ μὴν πόθος αὖ καλεῖται σημαίνων οὐ τοῦ παρόντος εἶναι ἱμέρου τε καὶ ῥεύματος ἀλλὰ τοῦ ἄλλοθί που ὄντος καὶ ἀπόντος, ὅθεν πόθος ἐπωνόμασται ὃς τότε, ὅταν παρῇ οὗ τις ἐφίετο, ἵμερος ἐκαλεῖτο: ἀπογενομένου δὲ ὁ αὐτὸς οὗτος πόθος ἐκλήθη. ἔρως δέ, ὅτι εἰσρεῖ ἔξωθεν καὶ οὐκ οἰκεία ἐστὶν ἡ ῥοὴ
"
183,.420b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D420b,"αὕτη τῷ ἔχοντι ἀλλ᾽ ἐπείσακτος διὰ τῶν ὀμμάτων, διὰ ταῦτα ἀπὸ τοῦ ἐσρεῖν ἔσρος τό γε παλαιὸν ἐκαλεῖτο— τῷ γὰρ οὖ ἀντὶ τοῦ ὦ ἐχρώμεθα—νῦν δ᾽ ἔρως κέκληται διὰ τὴν τοῦ ὦ ἀντὶ τοῦ οὖ μεταλλαγήν. ἀλλὰ τί ἔτι σὺ λέγεις ὅτι σκοπῶμεν; δόξα καὶ τὰ τοιαῦτα πῇ σοι φαίνεται; δόξα δὴ ἤτοι τῇ διώξει ἐπωνόμασται, ἣν ἡ ψυχὴ διώκουσα τὸ εἰδέναι ὅπῃ ἔχει τὰ πράγματα πορεύεται, ἢ τῇ ἀπὸ τοῦ τόξου βολῇ. ἔοικε δὲ τούτῳ μᾶλλον. ἡ
"
184,.420c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D420c,"γοῦν οἴησις τούτῳ συμφωνεῖ. οἶσιν γὰρ τῆς ψυχῆς ἐπὶ πᾶν πρᾶγμα, οἷόν ἐστιν ἕκαστον τῶν ὄντων, δηλούσῃ προσέοικεν, ὥσπερ γε καὶ ἡ βουλή πως τὴν βολήν, καὶ τὸ βούλεσθαι τὸ ἐφίεσθαι σημαίνει καὶ τὸ βουλεύεσθαι: πάντα ταῦτα δόξῃ ἑπόμεν᾽ ἄττα φαίνεται τῆς βολῆς ἀπεικάσματα, ὥσπερ αὖ καὶ τοὐναντίον ἡ ἀβουλία ἀτυχία δοκεῖ εἶναι, ὡς οὐ βαλόντος οὐδὲ τυχόντος οὗ τ᾽ ἔβαλλε καὶ ὃ ἐβούλετο καὶ περὶ οὗ ἐβουλεύετο καὶ οὗ ἐφίετο.
"
185,.420d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D420d," ταῦτα ἤδη μοι δοκεῖς, ὦ Σώκρατες, πυκνότερα ἐπάγειν. τέλος γὰρ ἤδη θέω. ἀνάγκην δ᾽ οὖν ἔτι βούλομαι διαπερᾶναι, ὅτι τούτοις ἑξῆς ἐστι, καὶ τὸ ἑκούσιον. τὸ μὲν οὖν ἑκούσιον, τὸ εἶκον καὶ μὴ ἀντιτυποῦν ἀλλ᾽, ὥσπερ λέγω, εἶκον τῷ ἰόντι δεδηλωμένον ἂν εἴη τούτῳ τῷ ὀνόματι, τῷ κατὰ τὴν βούλησιν γιγνομένῳ: τὸ δὲ ἀναγκαῖον καὶ ἀντίτυπον, παρὰ τὴν βούλησιν ὄν, τὸ περὶ τὴν ἁμαρτίαν ἂν εἴη καὶ ἀμαθίαν, ἀπείκασται δὲ τῇ κατὰ τὰ
"
186,.420e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D420e,"ἄγκη πορείᾳ, ὅτι δύσπορα καὶ τραχέα καὶ λάσια ὄντα ἴσχει τοῦ ἰέναι. ἐντεῦθεν οὖν ἴσως ἐκλήθη ἀναγκαῖον, τῇ διὰ τοῦ ἄγκους ἀπεικασθὲν πορείᾳ. ἕως δὲ πάρεστιν ἡ ῥώμη, μὴ ἀνιῶμεν αὐτήν: ἀλλὰ καὶ σὺ μὴ ἀνίει, ἀλλὰ ἐρώτα.
"
187,.421a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D421a," ἐρωτῶ δὴ τὰ μέγιστα καὶ τὰ κάλλιστα, τήν τε ἀλήθειαν καὶ τὸ ψεῦδος καὶ τὸ ὂν καὶ αὐτὸ τοῦτο περὶ ὧν νῦν ὁ λόγος ἡμῖν ἐστιν, ὄνομα, δι᾽ ὅτι τὸ ὄνομα ἔχει. μαίεσθαι οὖν καλεῖς τι; ἔγωγε, τό γε ζητεῖν. ἔοικε τοίνυν ἐκ λόγου ὀνόματι συγκεκροτημένῳ, λέγοντος ὅτι τοῦτ᾽ ἔστιν ὄν, οὗ τυγχάνει ζήτημα ὄν, τὸ ὄνομα. μᾶλλον δὲ ἂν αὐτὸ γνοίης ἐν ᾧ λέγομεν τὸ ὀνομαστόν: ἐνταῦθα γὰρ σαφῶς λέγει τοῦτο εἶναι ὂν οὗ μάσμα ἐστίν.
"
188,.421b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D421b,"ἡ δ᾽ ἀλήθεια, καὶ τοῦτο τοῖς ἄλλοις ἔοικε συγκεκροτῆσθαι: ἡ γὰρ θεία τοῦ ὄντος φορὰ ἔοικε προσειρῆσθαι τούτῳ τῷ ῥήματι, τῇ ἀληθείᾳ, ὡς θεία οὖσα ἄλη. τὸ δὲ ψεῦδος τοὐναντίον τῇ φορᾷ: πάλιν γὰρ αὖ λοιδορούμενον ἥκει τὸ ἰσχόμενον καὶ τὸ ἀναγκαζόμενον ἡσυχάζειν, ἀπείκασται δὲ τοῖς καθεύδουσι: τὸ ψεῖ δὲ προσγενόμενον ἐπικρύπτει τὴν βούλησιν τοῦ ὀνόματος. τὸ δὲ ὂν καὶ ἡ οὐσία ὁμολογεῖ τῷ ἀληθεῖ, τὸ ἰῶτα ἀπολαβόν: ἰὸν γὰρ
"
